repeat,fold,test_object,model,P3_Core,N_liq_logMAE,N_liq_logMAE_liq,Traj_RMSE,Traj_RMSE_continuation,Traj_RMSE_continuation_balanced,Traj_RMSE_continuation_worst,Traj_RMSE_worst,AUROC,AUPRC,Brier,ECE,Coverage_90,Calibration_Error,Traj_CRPS,Onset_EarlyWarning_Rate,Physics_Violation_Rate,CRR_RMSE,N_CRR_test,N_CRR_objects
0,14,Облако разжижения · Штормовое разжижение/255-24 Б. Садовая 8 - plaxis (35),PINN,100.0,0.7141097784042358,1.933325171470642,0.20116318989495982,0.2090874622678355,0.33522074669599533,0.5390171408653259,0.5118652582168579,0.9642857142857143,0.6388888888888888,0.1032721996307373,0.17974721375972993,0.8481183052062988,0.03817204236984251,0.10356692855419806,0.0,0.0,,0,0
0,14,Облако разжижения · Штормовое разжижение/255-24 Б. Садовая 8 - plaxis (35),Transformer,244.43105408020082,0.3188003897666931,2.138810157775879,0.032422318297538354,0.03428082659000446,0.05658164992928505,0.0947405993938446,0.08959898352622986,0.8095238095238095,0.2619047619047619,0.08383353054523468,0.04121061522633798,0.9471325874328613,0.06350059509277343,0.01848825530424321,0.0,0.03225806451612903,,0,0
0,14,Облако разжижения · Штормовое разжижение/255-24 Б. Садовая 8 - plaxis (35),Neural Spline Flow,167.40370798873693,0.6166083812713623,1.3615046739578247,0.045421545077189616,0.039562101569003714,0.05602863058447838,0.07958939671516418,0.10678285360336304,0.8809523809523809,0.7435897435897436,0.16613700985908508,0.238408780025859,0.8158602118492126,0.08181002537409465,0.025601723589071933,0.0,0.9032258064516129,,0,0
0,14,Облако разжижения · Штормовое разжижение/255-24 Б. Садовая 8 - plaxis (35),GRU,54.67815910566981,2.152052164077759,0.22483809292316437,0.17362947042400542,0.16410231107247303,0.22387385368347168,0.30743277072906494,0.3021691143512726,0.5952380952380952,0.20077972709551656,0.24225978553295135,0.3908781582309354,0.9386200904846191,0.04871566295623778,0.10165295783182163,0.6666666666666666,1.0,,0,0
0,14,Облако разжижения · Штормовое разжижение/255-24 Б. Садовая 8 - plaxis (35),TCN,105.8005096655664,0.6332660913467407,1.7825154066085815,0.1683793483135835,0.1698797820560607,0.230063796043396,0.31384870409965515,0.2980712652206421,0.33333333333333337,0.09252525252525252,0.11075910925865173,0.1553696877052707,0.8915770649909973,0.01833930412928264,0.09313396678782876,0.0,1.0,,0,0
0,14,Облако разжижения · Штормовое разжижение/255-24 Б. Садовая 8 - plaxis (35),CatBoost,,0.26178717613220215,1.4751149415969849,,,,,,1.0,1.0,0.023731041699647903,0.03302003647531233,,,,0.0,,,0,0
0,15,Облако разжижения · Штормовое разжижение/390-24 Шаболовская -Plaxis (66),DPI-Flow,2391.545194369885,0.044070836156606674,0.24238960444927216,0.08076531680117131,0.07433180605602517,0.1040758267045021,0.14287002384662628,0.1829814612865448,1.0,1.0,3.287105698746018e-08,9.513878334969792e-05,0.5956296920776367,0.30430764754613243,0.04226580633031278,0.08333333333333333,0.0,,0,0
0,15,Облако разжижения · Штормовое разжижение/390-24 Шаболовская -Plaxis (66),DPI-EVT,531.6840104154068,0.0430353619158268,0.23669447004795074,0.10709855667755885,0.09300454115932286,0.1265932023525238,0.16991931200027466,0.22300298511981964,1.0,1.0,4.904414890916087e-05,0.004377567547966134,0.9328007698059082,0.03059211572011311,0.05492396458699356,0.4166666666666667,0.0,,0,0
0,15,Облако разжижения · Штормовое разжижение/390-24 Шаболовская -Plaxis (66),EVT-NeuralSSM,2045.868252296396,0.03619331866502762,0.1990632563829422,0.06955598782229365,0.05895604541168921,0.09423417784273624,0.1434866040945053,0.18483735620975494,1.0,1.0,1.326509391219588e-07,0.00018239318954081023,0.8014567494392395,0.0952694296836853,0.03014534415677589,0.25,0.0,,0,0
0,15,Облако разжижения · Штормовое разжижение/390-24 Шаболовская -Plaxis (66),PINN,100.0,0.17782457172870636,0.7840156555175781,0.14948750853660897,0.15204398299879257,0.11932306364178658,0.15654847025871277,0.15403473377227783,1.0,1.0,0.009354461915791035,0.031000346227577236,0.7608082890510559,0.1663847049077352,0.08496915167562746,0.9166666666666666,0.0,,0,0
0,15,Облако разжижения · Штормовое разжижение/390-24 Шаболовская -Plaxis (66),Transformer,195.35387397765416,0.18403679132461548,0.579940140247345,0.04014354396018789,0.04344267688448884,0.03415824007242918,0.044723667204380035,0.04139847308397293,1.0,1.0,0.001986999996006489,0.016324887842391476,0.9403195381164551,0.04978069861729939,0.022511363234731054,0.5,0.5909090909090909,,0,0
0,15,Облако разжижения · Штормовое разжижение/390-24 Шаболовская -Plaxis (66),Neural Spline Flow,127.20304839087663,0.22838665544986725,0.5669739246368408,0.06099482157245049,0.05807998042097288,0.06693549640476704,0.0777808353304863,0.10806944221258163,1.0,1.0,0.003807197092100978,0.019723684809198887,0.5794172883033752,0.3133928457895915,0.03637872540184224,0.3333333333333333,0.7575757575757576,,0,0
0,15,Облако разжижения · Штормовое разжижение/390-24 Шаболовская -Plaxis (66),GRU,71.83040368442975,0.4946630001068115,1.4211267232894897,0.06717896032954603,0.06644228700727656,0.05260392650961876,0.06836719810962677,0.06919845193624496,1.0,1.0,0.01672329753637314,0.07682315418214508,0.8507988452911377,0.04154134591420492,0.037460389501119865,0.16666666666666666,0.2727272727272727,,0,0
0,15,Облако разжижения · Штормовое разжижение/390-24 Шаболовская -Plaxis (66),TCN,100.09762166668423,0.16759540140628815,0.6240314245223999,0.13843688396377068,0.14968393922843218,0.09965144842863083,0.15538090467453003,0.14420650899410248,1.0,1.0,0.013936475850641727,0.0030875783413648605,0.5796522498130798,0.30422932704289757,0.08001229343539165,0.5,0.19696969696969696,,0,0
0,15,Облако разжижения · Штормовое разжижение/390-24 Шаболовская -Plaxis (66),CatBoost,,0.10636930167675018,0.2577471435070038,,,,,,1.0,1.0,2.402179916316527e-06,0.0010525064532306385,,,,0.6666666666666666,,,0,0
0,16,Облако разжижения · Штормовое разжижение/613-23 Тушино - plaxis (23),DPI-Flow,401.6323781197668,0.12684404850006104,0.3241570293903351,0.04513268916615226,0.03770280507835696,0.04096342250704765,0.05407347157597542,0.06578563898801804,1.0,1.0,1.5191067177511286e-05,0.0008319636361430521,0.9986385107040405,0.11167459885279336,0.02312282005632415,0.1111111111111111,0.0,,0,0
0,16,Облако разжижения · Штормовое разжижение/613-23 Тушино - plaxis (23),DPI-EVT,51.9324855922072,0.12958566844463348,0.3311633765697479,0.12814025439192633,0.1260812383658063,0.1290680468082428,0.13709628582000732,0.14755989611148834,0.9920634920634921,0.9888888888888892,0.07142044603824615,0.08003049360021301,0.9857045412063599,0.07741092840830484,0.0733960698413083,0.1111111111111111,0.0,,0,0
0,16,Облако разжижения · Штормовое разжижение/613-23 Тушино - plaxis (23),EVT-NeuralSSM,201.93660801078065,0.09547822177410126,0.2439998984336853,0.07580723968195249,0.07335232718598625,0.07385165616869926,0.075127013027668,0.0852770283818245,1.0,1.0000000000000002,0.0003700930974446237,0.007813527613230373,0.9373723864555359,0.03656684557596842,0.03995922802651476,0.3333333333333333,0.0,,0,0
